date,state,district,pincode,age_0_5,age_5_17,age_18_greater
09-06-2025,Punjab,Bathinda,151101,2,0,0
09-06-2025,Punjab,Bathinda,151104,3,0,0
09-06-2025,Punjab,Bathinda,151302,1,0,0
09-06-2025,Punjab,Bathinda,151401,0,1,0
09-06-2025,Punjab,Faridkot,151202,1,1,0
09-06-2025,Punjab,Fatehgarh Sahib,141411,1,0,0
09-06-2025,Punjab,Fazilka,152033,1,0,0
09-06-2025,Punjab,Fazilka,152132,0,0,1
09-06-2025,Punjab,Ferozepur,142052,3,0,0
09-06-2025,Punjab,Ferozepur,152022,1,1,0
09-06-2025,Punjab,Firozpur,152022,1,0,0
09-06-2025,Punjab,Firozpur,152128,1,0,0
09-06-2025,Punjab,Firozpur,152132,2,0,0
09-06-2025,Punjab,Gurdaspur,143515,1,0,0
09-06-2025,Punjab,Gurdaspur,143516,1,1,0
09-06-2025,Punjab,Gurdaspur,143521,7,1,0
09-06-2025,Punjab,Hoshiarpur,144205,1,0,0
09-06-2025,Punjab,Hoshiarpur,146112,8,0,0
09-06-2025,Punjab,Jalandhar,144006,0,1,0
09-06-2025,Punjab,Jalandhar,144007,0,2,0
09-06-2025,Punjab,Jalandhar,144040,3,0,0
09-06-2025,Punjab,Jalandhar,144201,2,1,0
09-06-2025,Punjab,Jalandhar,144302,1,0,0
09-06-2025,Punjab,Jalandhar,144419,3,0,0
09-06-2025,Punjab,Ludhiana,141003,12,11,4
09-06-2025,Punjab,Ludhiana,141007,9,5,0
09-06-2025,Punjab,Ludhiana,141010,7,7,1
09-06-2025,Punjab,Ludhiana,141013,2,3,0
09-06-2025,Punjab,Ludhiana,141015,3,2,0
09-06-2025,Punjab,Ludhiana,141016,0,4,0
09-06-2025,Punjab,Ludhiana,141017,0,1,0
09-06-2025,Punjab,Ludhiana,141104,0,1,0
09-06-2025,Punjab,Ludhiana,141109,2,0,0
09-06-2025,Punjab,Ludhiana,141114,2,0,0
09-06-2025,Punjab,Ludhiana,141118,1,0,0
09-06-2025,Punjab,Ludhiana,141419,1,0,0
09-06-2025,Punjab,Ludhiana,142024,1,0,0
09-06-2025,Punjab,Malerkotla,148021,1,1,0
09-06-2025,Punjab,Mansa,151505,6,1,0
09-06-2025,Punjab,Mansa,151507,2,1,0
09-06-2025,Punjab,Mansa,151508,2,0,0
09-06-2025,Punjab,Moga,142058,1,0,0
09-06-2025,Punjab,Nawanshahr,144501,1,0,0
09-06-2025,Punjab,Nawanshahr,144632,1,0,0
09-06-2025,Punjab,Pathankot,145001,22,0,0
09-06-2025,Punjab,Pathankot,145026,0,1,0
09-06-2025,Punjab,Pathankot,145027,1,1,0
09-06-2025,Punjab,Patiala,140417,2,1,0
09-06-2025,Punjab,Patiala,147001,14,11,1
09-06-2025,Punjab,Patiala,147003,1,1,0
09-06-2025,Punjab,Rupnagar,140112,4,0,0
09-06-2025,Punjab,S.A.S Nagar(Mohali),140301,1,1,0
09-06-2025,Punjab,SAS Nagar (Mohali),140306,2,0,0
09-06-2025,Punjab,SAS Nagar (Mohali),140506,0,1,0
09-06-2025,Punjab,SAS Nagar (Mohali),140603,1,1,0
09-06-2025,Punjab,SAS Nagar (Mohali),160104,1,0,0
09-06-2025,Punjab,Sangrur,148023,1,0,0
09-06-2025,Punjab,Sangrur,148030,3,0,0
09-06-2025,Punjab,Shaheed Bhagat Singh Nagar,144521,3,0,0
09-06-2025,Punjab,Sri Muktsar Sahib,151212,1,0,0
09-06-2025,Punjab,Tarn Taran,143107,0,1,0
09-06-2025,Punjab,Tarn Taran,143303,2,0,0
09-06-2025,Punjab,Tarn Taran,143409,2,0,0
09-06-2025,Punjab,Tarn Taran,143422,1,0,0
09-06-2025,Rajasthan,Ajmer,305401,3,1,0
09-06-2025,Rajasthan,Ajmer,305403,1,0,0
09-06-2025,Rajasthan,Ajmer,305407,4,3,0
09-06-2025,Rajasthan,Ajmer,305412,0,2,0
09-06-2025,Rajasthan,Ajmer,305601,2,1,0
09-06-2025,Rajasthan,Ajmer,305628,2,0,0
09-06-2025,Rajasthan,Ajmer,305923,1,1,0
09-06-2025,Rajasthan,Alwar,301018,1,0,0
09-06-2025,Rajasthan,Alwar,301024,2,11,0
09-06-2025,Rajasthan,Alwar,301035,3,2,0
09-06-2025,Rajasthan,Alwar,301412,4,5,1
09-06-2025,Rajasthan,Alwar,301709,2,0,0
09-06-2025,Rajasthan,Alwar,301713,1,1,0
09-06-2025,Rajasthan,Alwar,321605,5,2,0
09-06-2025,Rajasthan,Alwar,321606,8,3,0
09-06-2025,Rajasthan,Banswara,327001,20,22,0
09-06-2025,Rajasthan,Banswara,327605,0,2,0
09-06-2025,Rajasthan,Baran,325215,6,2,1
09-06-2025,Rajasthan,Barmer,344022,14,5,0
09-06-2025,Rajasthan,Barmer,344027,3,2,0
09-06-2025,Rajasthan,Barmer,344034,8,7,0
09-06-2025,Rajasthan,Barmer,344037,4,5,0
09-06-2025,Rajasthan,Bharatpur,321024,6,7,0
09-06-2025,Rajasthan,Bharatpur,321025,1,3,0
09-06-2025,Rajasthan,Bharatpur,321026,0,1,0
09-06-2025,Rajasthan,Bharatpur,321201,0,4,0
09-06-2025,Rajasthan,Bharatpur,321205,7,7,0
09-06-2025,Rajasthan,Bharatpur,321402,7,2,0
09-06-2025,Rajasthan,Bharatpur,321405,2,1,0
09-06-2025,Rajasthan,Bharatpur,321406,1,4,0
09-06-2025,Rajasthan,Bharatpur,321602,2,1,0
09-06-2025,Rajasthan,Bharatpur,321615,2,3,0
09-06-2025,Rajasthan,Bhilwara,311030,4,2,0
09-06-2025,Rajasthan,Bhilwara,311201,2,3,0
09-06-2025,Rajasthan,Bhilwara,311204,3,0,0
09-06-2025,Rajasthan,Bhilwara,311301,7,6,0
09-06-2025,Rajasthan,Bhilwara,311404,6,2,0
09-06-2025,Rajasthan,Bhilwara,311605,5,6,1
09-06-2025,Rajasthan,Bhilwara,311802,3,0,0
09-06-2025,Rajasthan,Bhilwara,311803,4,3,0
09-06-2025,Rajasthan,Bikaner,331803,8,17,2
09-06-2025,Rajasthan,Bikaner,334022,4,1,1
09-06-2025,Rajasthan,Bikaner,334303,0,2,1
09-06-2025,Rajasthan,Bikaner,334402,1,5,0
09-06-2025,Rajasthan,Bikaner,334603,4,3,0
09-06-2025,Rajasthan,Bikaner,334604,1,2,0
09-06-2025,Rajasthan,Bikaner,334804,1,1,0
09-06-2025,Rajasthan,Bundi,323025,1,2,0
09-06-2025,Rajasthan,Chittaurgarh,312613,0,3,0
09-06-2025,Rajasthan,Chittorgarh,312001,3,4,0
09-06-2025,Rajasthan,Chittorgarh,312401,1,5,0
09-06-2025,Rajasthan,Chittorgarh,312602,1,3,0
09-06-2025,Rajasthan,Chittorgarh,312603,1,0,0
09-06-2025,Rajasthan,Chittorgarh,312606,1,0,0
09-06-2025,Rajasthan,Chittorgarh,323306,1,0,0
09-06-2025,Rajasthan,Churu,331021,2,0,0
09-06-2025,Rajasthan,Churu,331031,1,2,0
09-06-2025,Rajasthan,Churu,331301,3,4,1
09-06-2025,Rajasthan,Churu,331402,0,2,0
09-06-2025,Rajasthan,Dausa,303313,9,5,1
09-06-2025,Rajasthan,Dausa,303315,2,4,0
09-06-2025,Rajasthan,Dausa,303326,4,2,0
09-06-2025,Rajasthan,Dausa,303501,4,7,0
09-06-2025,Rajasthan,Dausa,303503,3,4,0
09-06-2025,Rajasthan,Dausa,303504,1,1,0
09-06-2025,Rajasthan,Dausa,321612,3,5,0
09-06-2025,Rajasthan,Dholpur,328026,3,0,0
09-06-2025,Rajasthan,Dholpur,328028,1,2,0
09-06-2025,Rajasthan,Dungarpur,314027,1,2,0
09-06-2025,Rajasthan,Dungarpur,314028,1,5,0
09-06-2025,Rajasthan,Dungarpur,314029,2,0,0
09-06-2025,Rajasthan,Dungarpur,314037,0,4,0
09-06-2025,Rajasthan,Dungarpur,314401,0,1,0
09-06-2025,Rajasthan,Dungarpur,314403,1,5,0
09-06-2025,Rajasthan,Ganganagar,335001,9,1,0
09-06-2025,Rajasthan,Ganganagar,335027,2,0,0
09-06-2025,Rajasthan,Ganganagar,335051,7,3,0
09-06-2025,Rajasthan,Ganganagar,335803,0,2,0
09-06-2025,Rajasthan,Hanumangarh,335503,2,0,0
09-06-2025,Rajasthan,Hanumangarh,335513,3,0,0
09-06-2025,Rajasthan,Hanumangarh,335524,8,9,0
09-06-2025,Rajasthan,Jaipur,302004,3,0,0
09-06-2025,Rajasthan,Jaipur,302017,4,4,0
09-06-2025,Rajasthan,Jaipur,302026,2,2,0
09-06-2025,Rajasthan,Jaipur,302031,6,3,0
09-06-2025,Rajasthan,Jaipur,302039,6,3,1
09-06-2025,Rajasthan,Jaipur,303003,6,3,0
09-06-2025,Rajasthan,Jaipur,303005,4,4,0
09-06-2025,Rajasthan,Jaipur,303008,6,5,0
09-06-2025,Rajasthan,Jaipur,303103,6,10,0
09-06-2025,Rajasthan,Jaipur,303302,1,0,0
09-06-2025,Rajasthan,Jaipur,303338,5,2,0
09-06-2025,Rajasthan,Jaipur,303348,4,2,0
09-06-2025,Rajasthan,Jaipur,303702,3,0,0
09-06-2025,Rajasthan,Jaipur,303704,2,3,0
09-06-2025,Rajasthan,Jaipur,303807,2,2,0
09-06-2025,Rajasthan,Jaipur,303903,1,6,0
09-06-2025,Rajasthan,Jaipur,303905,2,3,0
09-06-2025,Rajasthan,Jaipur,303908,1,3,0
09-06-2025,Rajasthan,Jaisalmer,345031,0,1,0
09-06-2025,Rajasthan,Jalor,343001,6,6,0
09-06-2025,Rajasthan,Jalor,343022,5,6,0
09-06-2025,Rajasthan,Jalor,343029,7,11,1
09-06-2025,Rajasthan,Jalor,343030,4,6,0
09-06-2025,Rajasthan,Jalor,343039,0,1,0
09-06-2025,Rajasthan,Jalor,343040,5,6,0
09-06-2025,Rajasthan,Jhalawar,326001,7,5,0
09-06-2025,Rajasthan,Jhalawar,326036,0,5,0
09-06-2025,Rajasthan,Jhalawar,326037,6,4,1
09-06-2025,Rajasthan,Jhalawar,326515,4,2,0
09-06-2025,Rajasthan,Jhalawar,326516,0,2,0
09-06-2025,Rajasthan,Jhunjhunu,333001,2,1,0
09-06-2025,Rajasthan,Jhunjhunu,333023,1,0,0
09-06-2025,Rajasthan,Jhunjhunun,331026,0,0,1
09-06-2025,Rajasthan,Jhunjhunun,331030,1,0,0
09-06-2025,Rajasthan,Jhunjhunun,333026,6,5,0
09-06-2025,Rajasthan,Jhunjhunun,333030,3,0,0
09-06-2025,Rajasthan,Jhunjhunun,333053,5,1,0
09-06-2025,Rajasthan,Jhunjhunun,333302,2,1,0
09-06-2025,Rajasthan,Jhunjhunun,333304,2,1,0
09-06-2025,Rajasthan,Jhunjhunun,333502,6,3,0
09-06-2025,Rajasthan,Jhunjhunun,333503,2,7,0
09-06-2025,Rajasthan,Jodhpur,342003,1,1,0
09-06-2025,Rajasthan,Jodhpur,342008,10,2,1
09-06-2025,Rajasthan,Jodhpur,342011,1,0,0
09-06-2025,Rajasthan,Jodhpur,342014,0,0,1
09-06-2025,Rajasthan,Jodhpur,342015,1,1,0
09-06-2025,Rajasthan,Jodhpur,342027,4,3,0
09-06-2025,Rajasthan,Jodhpur,342037,2,5,0
09-06-2025,Rajasthan,Jodhpur,342304,1,0,0
09-06-2025,Rajasthan,Jodhpur,342306,6,6,0
09-06-2025,Rajasthan,Jodhpur,342308,3,1,0
09-06-2025,Rajasthan,Jodhpur,342311,9,12,0
09-06-2025,Rajasthan,Jodhpur,342602,5,0,0
09-06-2025,Rajasthan,Jodhpur,342605,3,4,0
09-06-2025,Rajasthan,Jodhpur,342802,5,3,0
09-06-2025,Rajasthan,Karauli,322238,1,1,0
09-06-2025,Rajasthan,Kota,324001,1,3,0
09-06-2025,Rajasthan,Kota,325201,2,2,0
09-06-2025,Rajasthan,Nagaur,341317,2,1,0
09-06-2025,Rajasthan,Nagaur,341319,1,4,0
09-06-2025,Rajasthan,Nagaur,341504,2,3,0
09-06-2025,Rajasthan,Nagaur,341514,3,3,1
09-06-2025,Rajasthan,Nagaur,341520,2,0,0
09-06-2025,Rajasthan,Pali,306023,1,3,1
09-06-2025,Rajasthan,Pali,306101,2,3,0
09-06-2025,Rajasthan,Pali,306304,2,3,0
09-06-2025,Rajasthan,Pali,306305,2,4,0
09-06-2025,Rajasthan,Pali,306308,1,0,0
09-06-2025,Rajasthan,Pali,306703,1,0,0
09-06-2025,Rajasthan,Pali,306705,3,1,0
09-06-2025,Rajasthan,Pali,306912,1,0,0
09-06-2025,Rajasthan,Pratapgarh,312605,16,7,0
09-06-2025,Rajasthan,Pratapgarh,313605,3,3,0
09-06-2025,Rajasthan,Rajsamand,313325,1,2,0
09-06-2025,Rajasthan,Rajsamand,313330,2,0,0
09-06-2025,Rajasthan,Rajsamand,313331,6,9,0
09-06-2025,Rajasthan,Rajsamand,313332,3,2,0
09-06-2025,Rajasthan,Sawai Madhopur,322021,1,1,0
09-06-2025,Rajasthan,Sawai Madhopur,322023,5,3,0
09-06-2025,Rajasthan,Sawai Madhopur,322029,0,1,0
09-06-2025,Rajasthan,Sawai Madhopur,322034,3,3,0
09-06-2025,Rajasthan,Sawai Madhopur,322203,1,0,0
09-06-2025,Rajasthan,Sawai Madhopur,322212,2,0,0
09-06-2025,Rajasthan,Sawai Madhopur,322702,4,1,0
09-06-2025,Rajasthan,Sikar,332001,8,2,0
09-06-2025,Rajasthan,Sikar,332023,0,3,0
09-06-2025,Rajasthan,Sikar,332030,1,0,0
09-06-2025,Rajasthan,Sikar,332031,1,1,0
09-06-2025,Rajasthan,Sikar,332041,2,1,0
09-06-2025,Rajasthan,Sikar,332301,8,5,0
09-06-2025,Rajasthan,Sikar,332305,2,1,0
09-06-2025,Rajasthan,Sikar,332315,0,1,0
09-06-2025,Rajasthan,Sikar,332316,2,1,0
09-06-2025,Rajasthan,Sikar,332318,0,1,0
09-06-2025,Rajasthan,Sikar,332403,3,1,0
09-06-2025,Rajasthan,Sikar,332404,5,2,0
09-06-2025,Rajasthan,Sikar,332701,3,3,0
09-06-2025,Rajasthan,Sikar,332713,4,3,0
09-06-2025,Rajasthan,Sikar,332715,2,3,0
09-06-2025,Rajasthan,Sikar,332719,5,2,0
09-06-2025,Rajasthan,Sirohi,307019,0,1,0
09-06-2025,Rajasthan,Sirohi,307028,3,4,0
09-06-2025,Rajasthan,Sirohi,307043,3,2,0
09-06-2025,Rajasthan,Sirohi,307801,3,2,0
09-06-2025,Rajasthan,Sirohi,307802,5,1,0
09-06-2025,Rajasthan,Tonk,304503,1,0,0
09-06-2025,Rajasthan,Udaipur,307025,0,6,0
09-06-2025,Rajasthan,Udaipur,313011,1,5,0
09-06-2025,Rajasthan,Udaipur,313038,3,3,0
09-06-2025,Rajasthan,Udaipur,313201,3,1,0
09-06-2025,Rajasthan,Udaipur,313202,0,2,0
09-06-2025,Rajasthan,Udaipur,313204,0,1,0
09-06-2025,Rajasthan,Udaipur,313206,2,0,0
09-06-2025,Rajasthan,Udaipur,313602,2,4,0
09-06-2025,Rajasthan,Udaipur,313603,2,1,0
09-06-2025,Rajasthan,Udaipur,313901,0,2,0
09-06-2025,Rajasthan,Udaipur,313903,5,7,0
09-06-2025,Rajasthan,Udaipur,313906,2,3,0
09-06-2025,Sikkim,North,737116,0,1,0
09-06-2025,Sikkim,South,737126,3,1,0
09-06-2025,Tamil Nadu,Ariyalur,612902,0,1,0
09-06-2025,Tamil Nadu,Ariyalur,612904,3,2,0
09-06-2025,Tamil Nadu,Ariyalur,621701,3,2,0
09-06-2025,Tamil Nadu,Ariyalur,621710,1,1,0
09-06-2025,Tamil Nadu,Ariyalur,621714,2,3,0
09-06-2025,Tamil Nadu,Ariyalur,621719,2,0,0
09-06-2025,Tamil Nadu,Ariyalur,621805,1,1,0
09-06-2025,Tamil Nadu,Chengalpattu,603111,0,1,0
09-06-2025,Tamil Nadu,Chengalpattu,603203,0,1,0
09-06-2025,Tamil Nadu,Chennai,600001,4,5,0
09-06-2025,Tamil Nadu,Chennai,600014,4,1,0
09-06-2025,Tamil Nadu,Chennai,600017,2,1,0
09-06-2025,Tamil Nadu,Chennai,600021,3,5,1
09-06-2025,Tamil Nadu,Chennai,600030,1,1,0
09-06-2025,Tamil Nadu,Chennai,600040,2,1,1
09-06-2025,Tamil Nadu,Chennai,600081,3,2,0
09-06-2025,Tamil Nadu,Chennai,600082,5,0,0
09-06-2025,Tamil Nadu,Chennai,600107,1,2,0
09-06-2025,Tamil Nadu,Chennai,600113,1,0,0
09-06-2025,Tamil Nadu,Chennai,600116,0,1,0
09-06-2025,Tamil Nadu,Chennai,600119,3,0,1
09-06-2025,Tamil Nadu,Coimbatore,641020,1,0,0
09-06-2025,Tamil Nadu,Coimbatore,641045,1,2,0
09-06-2025,Tamil Nadu,Coimbatore,641047,0,1,0
09-06-2025,Tamil Nadu,Coimbatore,641103,1,1,0
09-06-2025,Tamil Nadu,Coimbatore,641110,1,2,0
09-06-2025,Tamil Nadu,Coimbatore,641113,0,2,0
09-06-2025,Tamil Nadu,Coimbatore,642001,0,1,0
09-06-2025,Tamil Nadu,Coimbatore,642005,0,1,0
09-06-2025,Tamil Nadu,Coimbatore,642007,1,0,0
09-06-2025,Tamil Nadu,Cuddalore,606106,6,1,0
09-06-2025,Tamil Nadu,Cuddalore,606115,0,1,0
09-06-2025,Tamil Nadu,Cuddalore,607103,2,2,0
09-06-2025,Tamil Nadu,Cuddalore,607802,5,1,0
09-06-2025,Tamil Nadu,Cuddalore,608002,2,1,0
09-06-2025,Tamil Nadu,Cuddalore,608102,1,3,0
09-06-2025,Tamil Nadu,Cuddalore,608302,2,1,0
09-06-2025,Tamil Nadu,Cuddalore,608303,3,1,0
09-06-2025,Tamil Nadu,Cuddalore,608502,1,2,0
09-06-2025,Tamil Nadu,Cuddalore,608701,1,2,0
09-06-2025,Tamil Nadu,Cuddalore,608702,1,0,0
09-06-2025,Tamil Nadu,Cuddalore,608703,3,2,0
09-06-2025,Tamil Nadu,Dharmapuri,635202,3,3,0
09-06-2025,Tamil Nadu,Dharmapuri,635303,2,4,0
09-06-2025,Tamil Nadu,Dharmapuri,636906,5,2,0
09-06-2025,Tamil Nadu,Dindigul,624001,0,1,0
09-06-2025,Tamil Nadu,Dindigul,624202,1,2,0
09-06-2025,Tamil Nadu,Dindigul,624204,0,3,0
09-06-2025,Tamil Nadu,Dindigul,624304,2,0,0
09-06-2025,Tamil Nadu,Dindigul,624307,3,0,0
09-06-2025,Tamil Nadu,Dindigul,624617,1,0,0
09-06-2025,Tamil Nadu,Dindigul,624702,8,2,0
09-06-2025,Tamil Nadu,Dindigul,624710,3,1,0
09-06-2025,Tamil Nadu,Dindigul,624801,6,1,0
09-06-2025,Tamil Nadu,Dindigul,624802,2,1,0
09-06-2025,Tamil Nadu,Erode,638004,4,0,0
09-06-2025,Tamil Nadu,Erode,638009,3,1,0
09-06-2025,Tamil Nadu,Erode,638051,4,2,0
09-06-2025,Tamil Nadu,Erode,638101,1,1,0
09-06-2025,Tamil Nadu,Erode,638104,0,1,0
09-06-2025,Tamil Nadu,Erode,638107,0,1,0
09-06-2025,Tamil Nadu,Erode,638301,3,1,0
09-06-2025,Tamil Nadu,Erode,638453,2,0,0
09-06-2025,Tamil Nadu,Erode,638455,6,3,0
09-06-2025,Tamil Nadu,Erode,638458,0,2,0
09-06-2025,Tamil Nadu,Erode,638502,1,0,0
09-06-2025,Tamil Nadu,Kallakurichi,606205,2,2,0
09-06-2025,Tamil Nadu,Kancheepuram,600027,0,1,0
09-06-2025,Tamil Nadu,Kancheepuram,600070,3,4,0
09-06-2025,Tamil Nadu,Kancheepuram,600128,1,0,0
09-06-2025,Tamil Nadu,Kancheepuram,601301,2,3,0
09-06-2025,Tamil Nadu,Kancheepuram,602105,1,1,0
09-06-2025,Tamil Nadu,Kancheepuram,603107,3,2,0
09-06-2025,Tamil Nadu,Kancheepuram,603111,2,0,0
09-06-2025,Tamil Nadu,Kancheepuram,603127,1,0,0
09-06-2025,Tamil Nadu,Kancheepuram,603313,1,1,0
09-06-2025,Tamil Nadu,Kancheepuram,603403,5,1,0
09-06-2025,Tamil Nadu,Kancheepuram,631501,1,2,0
09-06-2025,Tamil Nadu,Kancheepuram,631502,7,4,0
09-06-2025,Tamil Nadu,Kancheepuram,631553,2,1,0
09-06-2025,Tamil Nadu,Kancheepuram,631601,1,1,0
09-06-2025,Tamil Nadu,Kancheepuram,631606,1,0,0
09-06-2025,Tamil Nadu,Kanniyakumari,629001,0,1,0
09-06-2025,Tamil Nadu,Kanniyakumari,629159,1,0,0
09-06-2025,Tamil Nadu,Kanniyakumari,629180,1,0,0
09-06-2025,Tamil Nadu,Kanniyakumari,629806,1,0,0
09-06-2025,Tamil Nadu,Kanniyakumari,629851,1,0,0
09-06-2025,Tamil Nadu,Kanyakumari,629154,1,0,0
09-06-2025,Tamil Nadu,Kanyakumari,629159,2,0,0
09-06-2025,Tamil Nadu,Kanyakumari,629162,2,0,0
09-06-2025,Tamil Nadu,Kanyakumari,629178,2,0,0
09-06-2025,Tamil Nadu,Kanyakumari,629402,1,0,0
09-06-2025,Tamil Nadu,Kanyakumari,629802,2,0,0
09-06-2025,Tamil Nadu,Kanyakumari,629809,1,0,0
09-06-2025,Tamil Nadu,Karur,638151,0,1,0
09-06-2025,Tamil Nadu,Karur,639002,4,2,0
09-06-2025,Tamil Nadu,Karur,639007,1,0,0
09-06-2025,Tamil Nadu,Karur,639108,4,1,0
09-06-2025,Tamil Nadu,Karur,639206,1,0,0
09-06-2025,Tamil Nadu,Krishnagiri,635001,4,2,0
09-06-2025,Tamil Nadu,Krishnagiri,635104,4,0,0
09-06-2025,Tamil Nadu,Krishnagiri,635112,1,1,0
09-06-2025,Tamil Nadu,Krishnagiri,635114,3,1,0
09-06-2025,Tamil Nadu,Krishnagiri,635118,2,1,0
09-06-2025,Tamil Nadu,Krishnagiri,635119,2,2,0
09-06-2025,Tamil Nadu,Madurai,625001,2,5,0
09-06-2025,Tamil Nadu,Madurai,625002,2,1,0
09-06-2025,Tamil Nadu,Madurai,625016,7,4,0
09-06-2025,Tamil Nadu,Madurai,625101,9,2,0
09-06-2025,Tamil Nadu,Madurai,625104,1,0,0
09-06-2025,Tamil Nadu,Madurai,625122,0,1,0
09-06-2025,Tamil Nadu,Madurai,625207,3,0,0
09-06-2025,Tamil Nadu,Madurai,625705,1,0,0
09-06-2025,Tamil Nadu,Mayiladuthurai,609105,2,0,0
09-06-2025,Tamil Nadu,Nagapattinam,609102,0,1,0
09-06-2025,Tamil Nadu,Nagapattinam,609106,2,2,0
09-06-2025,Tamil Nadu,Nagapattinam,609115,0,1,0
09-06-2025,Tamil Nadu,Nagapattinam,609203,0,1,0
09-06-2025,Tamil Nadu,Nagapattinam,609307,0,1,0
09-06-2025,Tamil Nadu,Nagapattinam,609401,1,0,0
09-06-2025,Tamil Nadu,Nagapattinam,609810,1,0,0
09-06-2025,Tamil Nadu,Nagapattinam,610201,1,0,0
09-06-2025,Tamil Nadu,Nagapattinam,611002,3,0,0
09-06-2025,Tamil Nadu,Nagapattinam,611106,0,1,0
09-06-2025,Tamil Nadu,Nagapattinam,611112,1,2,0
09-06-2025,Tamil Nadu,Nagapattinam,614808,1,1,0
09-06-2025,Tamil Nadu,Namakkal,637013,2,2,0
09-06-2025,Tamil Nadu,Namakkal,637204,1,0,0
09-06-2025,Tamil Nadu,Namakkal,637207,2,1,0
09-06-2025,Tamil Nadu,Namakkal,637401,0,1,0
09-06-2025,Tamil Nadu,Namakkal,637403,1,0,0
09-06-2025,Tamil Nadu,Namakkal,637404,0,1,0
09-06-2025,Tamil Nadu,Namakkal,637406,3,0,0
09-06-2025,Tamil Nadu,Namakkal,637501,0,1,0
09-06-2025,Tamil Nadu,Perambalur,621113,1,0,0
09-06-2025,Tamil Nadu,Perambalur,621117,1,2,0
09-06-2025,Tamil Nadu,Perambalur,621219,3,0,0
09-06-2025,Tamil Nadu,Perambalur,621713,4,1,0
09-06-2025,Tamil Nadu,Perambalur,621717,3,0,0
09-06-2025,Tamil Nadu,Pudukkottai,613303,0,1,0
09-06-2025,Tamil Nadu,Pudukkottai,614619,2,1,0
09-06-2025,Tamil Nadu,Pudukkottai,614630,1,1,0
09-06-2025,Tamil Nadu,Pudukkottai,614902,2,0,0
09-06-2025,Tamil Nadu,Pudukkottai,622102,0,8,0
09-06-2025,Tamil Nadu,Pudukkottai,622104,1,5,0
09-06-2025,Tamil Nadu,Pudukkottai,622301,9,4,0
09-06-2025,Tamil Nadu,Pudukkottai,622304,3,1,0
09-06-2025,Tamil Nadu,Pudukkottai,622501,4,1,0
09-06-2025,Tamil Nadu,Pudukkottai,622502,1,2,0
09-06-2025,Tamil Nadu,Pudukkottai,622504,2,3,0
09-06-2025,Tamil Nadu,Pudukkottai,622505,1,0,0
09-06-2025,Tamil Nadu,Ramanathapuram,623407,2,1,0
09-06-2025,Tamil Nadu,Ramanathapuram,623409,0,2,0
09-06-2025,Tamil Nadu,Ramanathapuram,623521,0,1,0
09-06-2025,Tamil Nadu,Ramanathapuram,623704,3,0,0
09-06-2025,Tamil Nadu,Ramanathapuram,623706,1,0,0
09-06-2025,Tamil Nadu,Ramanathapuram,623707,3,2,0
09-06-2025,Tamil Nadu,Ramanathapuram,623711,1,0,0
09-06-2025,Tamil Nadu,Ranipet,632512,1,0,0
09-06-2025,Tamil Nadu,Salem,636004,2,1,0
09-06-2025,Tamil Nadu,Salem,636009,1,1,0
09-06-2025,Tamil Nadu,Salem,636104,0,1,0
09-06-2025,Tamil Nadu,Salem,636108,2,1,0
09-06-2025,Tamil Nadu,Salem,636111,1,0,0
09-06-2025,Tamil Nadu,Salem,636117,2,1,0
09-06-2025,Tamil Nadu,Salem,636122,1,1,0
09-06-2025,Tamil Nadu,Salem,636138,6,4,0
09-06-2025,Tamil Nadu,Salem,636202,1,0,0
09-06-2025,Tamil Nadu,Salem,636204,2,0,0
09-06-2025,Tamil Nadu,Salem,636303,5,1,0
09-06-2025,Tamil Nadu,Salem,636306,0,2,0
09-06-2025,Tamil Nadu,Salem,636307,1,2,0
09-06-2025,Tamil Nadu,Salem,637104,0,2,0
09-06-2025,Tamil Nadu,Salem,637501,1,2,0
09-06-2025,Tamil Nadu,Salem,637504,1,0,0
09-06-2025,Tamil Nadu,Sivaganga,630002,4,0,0
09-06-2025,Tamil Nadu,Sivaganga,630105,2,0,0
09-06-2025,Tamil Nadu,Sivaganga,630201,1,0,0
09-06-2025,Tamil Nadu,Sivaganga,630205,0,1,0
09-06-2025,Tamil Nadu,Sivaganga,630309,1,0,0
09-06-2025,Tamil Nadu,Sivaganga,630408,0,2,0
09-06-2025,Tamil Nadu,Sivaganga,630551,3,1,0
09-06-2025,Tamil Nadu,Sivaganga,630552,2,0,0
09-06-2025,Tamil Nadu,Tenkasi,627423,2,1,0
09-06-2025,Tamil Nadu,Tenkasi,627858,0,1,0
09-06-2025,Tamil Nadu,Tenkasi,627859,1,0,0
09-06-2025,Tamil Nadu,Thanjavur,612103,1,0,0
09-06-2025,Tamil Nadu,Thanjavur,612301,1,1,0
09-06-2025,Tamil Nadu,Thanjavur,612303,1,0,0
09-06-2025,Tamil Nadu,Thanjavur,613008,1,0,0
09-06-2025,Tamil Nadu,Thanjavur,613101,2,0,0
09-06-2025,Tamil Nadu,Thanjavur,613104,1,1,0
09-06-2025,Tamil Nadu,Thanjavur,613601,2,2,0
09-06-2025,Tamil Nadu,Thanjavur,613602,0,3,0
09-06-2025,Tamil Nadu,Thanjavur,614019,1,0,0
09-06-2025,Tamil Nadu,Thanjavur,614211,1,0,0
09-06-2025,Tamil Nadu,Thanjavur,614614,2,1,0
